ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,dq_codes,pd_pps,risk_score,risk_mode,alarms
2026-07-20T17:00:00+00:00,1412,1890,264.3,5.14,43.41,13.24,DSYA3_L2,61.33,2.295,184,61.33,2.295,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T17:15:00+00:00,1413,1865,262.2,5.18,43.29,13.13,DSYA3_L2,60.99,2.295,184,60.99,2.295,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T17:30:00+00:00,1414,1837,258.9,5.23,43.16,13.02,DSYA3_L2,59.2,2.29,190,59.2,2.29,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T17:45:00+00:00,1415,1813,258.2,5.27,43.01,12.89,DSYA3_L2,57.78,2.286,209,57.78,2.286,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T18:00:00+00:00,1416,1783,255.4,5.32,42.86,12.75,DSYA3_L2,55.98,2.282,213,55.98,2.282,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T18:15:00+00:00,1417,1779,256.6,5.33,42.69,12.6,DSYA3_L2,54.36,2.278,233,54.36,2.278,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T18:30:00+00:00,1418,1754,255.1,5.37,42.51,12.45,DSYA3_L2,53.44,2.277,256,53.44,2.277,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T18:45:00+00:00,1419,1718,250.4,5.42,42.33,12.29,DSYA3_L2,52.29,2.275,256,52.29,2.275,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T19:00:00+00:00,1420,1698,247.9,5.46,42.13,12.12,DSYA3_L2,50.7,2.273,326,50.7,2.273,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T19:15:00+00:00,1421,1712,251,5.44,41.93,11.95,DSYA3_L2,49.37,2.271,328,49.37,2.271,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T19:30:00+00:00,1422,1734,255.4,5.4,41.72,11.78,DSYA3_L2,49.83,2.274,328,49.83,2.274,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T19:45:00+00:00,1423,1750,259.1,5.38,41.51,11.6,DSYA3_L2,50.88,2.277,326,50.88,2.277,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T20:00:00+00:00,1424,1753,261,5.38,41.29,11.42,DSYA3_L2,51.49,2.28,325,51.49,2.28,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T20:15:00+00:00,1425,1730,258.7,5.42,41.06,11.24,DSYA3_L2,51.65,2.282,325,51.65,2.282,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T20:30:00+00:00,1426,1703,259.5,5.47,40.84,11.06,DSYA3_L2,50.66,2.281,325,50.66,2.281,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T20:45:00+00:00,1427,1667,251.9,5.52,40.61,10.88,DSYA3_L2,48.61,2.277,326,48.61,2.277,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T21:00:00+00:00,1428,1644,252.9,5.56,40.38,10.7,DSYA3_L2,46.98,2.275,326,46.98,2.275,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T21:15:00+00:00,1429,1585,245.9,5.66,40.15,10.52,DSYA3_L2,45.38,2.273,326,45.38,2.273,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-20T21:30:00+00:00,1430,1522,237.2,5.76,39.92,10.34,DSYA3_L2,42.51,2.269,330,42.51,2.269,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-20T21:45:00+00:00,1431,1458,228.8,5.86,39.69,10.17,DSYA3_L2,39.4,2.265,374,39.4,2.265,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-20T22:00:00+00:00,1432,1390,219.6,5.97,39.47,10,DSYA3_L2,36.02,2.262,493,36.02,2.262,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-20T22:15:00+00:00,1433,1279,204.7,6.14,39.25,9.84,DSYA3_L2,33.1,2.259,11,33.1,2.259,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-20T22:30:00+00:00,1434,1172,190.2,6.31,39.04,9.68,DSYA3_L2,28.12,2.256,,28.12,2.256,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-20T22:45:00+00:00,1435,1071,176.1,6.48,38.83,9.52,DSYA3_L2,23.66,2.253,,23.66,2.253,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-20T23:00:00+00:00,1436,974.4,163.2,6.63,38.63,9.37,DSYA3_L2,20.2,2.252,,20.2,2.252,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-20T23:15:00+00:00,1437,891.2,149.7,6.76,38.43,9.23,DSYA3_L2,16.96,2.251,,16.96,2.251,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-20T23:30:00+00:00,1438,796.6,135.9,6.92,38.24,9.1,DSYA3_L2,13.99,2.25,,13.99,2.25,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-20T23:45:00+00:00,1439,706.5,121.5,7.06,38.07,8.97,DSYA3_L2,11.09,2.249,,11.09,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T00:00:00+00:00,1440,613.9,107.4,7.21,37.93,8.88,DSYA3_L2,8.71,2.249,,8.71,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T00:15:00+00:00,1441,599.4,104.4,7.23,37.78,8.77,DSYA3_L2,6.83,2.249,,6.83,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T00:30:00+00:00,1442,589.9,102.8,7.25,37.63,8.67,DSYA3_L2,6.31,2.249,,6.31,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T00:45:00+00:00,1443,575.2,99.8,7.27,37.5,8.57,DSYA3_L2,6.01,2.249,,6.01,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T01:00:00+00:00,1444,560.4,96.9,7.29,37.38,8.49,DSYA3_L2,5.62,2.249,,5.62,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T01:15:00+00:00,1445,551.9,95.4,7.31,37.27,8.42,DSYA3_L2,5.44,2.249,,5.44,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T01:30:00+00:00,1446,544.2,93.9,7.32,37.17,8.35,DSYA3_L2,5.28,2.249,,5.28,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T01:45:00+00:00,1447,531.9,92,7.34,37.09,8.3,DSYA3_L2,5.22,2.249,,5.22,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T02:00:00+00:00,1448,521.9,91,7.36,37.03,8.25,DSYA3_L2,5.56,2.249,,5.56,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T02:15:00+00:00,1449,520.6,90.9,7.36,36.97,8.22,DSYA3_L2,4.86,2.249,,4.86,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T02:30:00+00:00,1450,516.5,90.4,7.37,36.94,8.19,DSYA3_L2,4.9,2.249,,4.9,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T02:45:00+00:00,1451,515.7,89.8,7.37,36.91,8.17,DSYA3_L2,4.2,2.249,,4.2,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T03:00:00+00:00,1452,509.8,88.5,7.37,36.91,8.17,DSYA3_L2,4.84,2.249,,4.84,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T03:15:00+00:00,1453,510.6,88.6,7.37,36.91,8.17,DSYA3_L2,4.41,2.249,,4.41,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T03:30:00+00:00,1454,505.9,88.1,7.38,36.94,8.19,DSYA3_L2,4.52,2.249,,4.52,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T03:45:00+00:00,1455,504.5,87.9,7.38,36.97,8.22,DSYA3_L2,4.69,2.249,,4.69,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T04:00:00+00:00,1456,506.2,88.7,7.38,37.03,8.25,DSYA3_L2,4.55,2.249,,4.55,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T04:15:00+00:00,1457,517.4,90.9,7.36,37.09,8.3,DSYA3_L2,4.47,2.249,,4.47,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T04:30:00+00:00,1458,528.9,92.7,7.35,37.17,8.35,DSYA3_L2,4.7,2.249,,4.7,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T04:45:00+00:00,1459,540.6,94.9,7.33,37.27,8.42,DSYA3_L2,4.68,2.249,,4.68,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T05:00:00+00:00,1460,546.6,95.7,7.32,37.38,8.49,DSYA3_L2,5.13,2.249,,5.13,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T05:15:00+00:00,1461,589.6,102.7,7.25,37.5,8.57,DSYA3_L2,5.25,2.249,,5.25,2.249,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T05:30:00+00:00,1462,632.6,108.9,7.18,37.63,8.67,DSYA3_L2,6.14,2.25,,6.14,2.25,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T05:45:00+00:00,1463,673.1,115.1,7.11,37.78,8.77,DSYA3_L2,6.97,2.25,,6.97,2.25,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T06:00:00+00:00,1464,716.4,121.3,7.04,37.93,8.88,DSYA3_L2,7.73,2.25,,7.73,2.25,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T06:15:00+00:00,1465,837.8,139.1,6.84,38.1,9,DSYA3_L2,8.7,2.251,,8.7,2.251,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-21T06:30:00+00:00,1466,957.5,155.5,6.65,38.28,9.12,DSYA3_L2,12.22,2.253,2,12.22,2.253,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-21T06:45:00+00:00,1467,1081,172.1,6.45,38.46,9.26,DSYA3_L2,15.7,2.255,2,15.7,2.255,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-21T07:00:00+00:00,1468,1209,189.5,6.24,38.66,9.4,DSYA3_L2,20.04,2.259,2,20.04,2.259,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-21T07:15:00+00:00,1469,1343,205.1,6.03,38.86,9.55,DSYA3_L2,25.37,2.264,148,25.37,2.264,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-21T07:30:00+00:00,1470,1466,219.3,5.83,39.07,9.7,DSYA3_L2,31.37,2.271,244,31.37,2.271,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-21T07:45:00+00:00,1471,1600,235.5,5.61,39.28,9.86,DSYA3_L2,37.56,2.278,314,37.56,2.278,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D
2026-07-21T08:00:00+00:00,1472,1728,248.3,5.4,39.5,10.02,DSYA3_L2,44.83,2.288,313,44.83,2.288,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T08:15:00+00:00,1473,1761,251.6,5.35,39.73,10.19,DSYA3_L2,52.86,2.299,313,52.86,2.299,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T08:30:00+00:00,1474,1814,256.3,5.26,39.95,10.37,DSYA3_L2,55.13,2.306,312,55.13,2.306,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T08:45:00+00:00,1475,1870,260.5,5.17,40.18,10.54,DSYA3_L2,58.49,2.314,312,58.49,2.314,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T09:00:00+00:00,1476,1905,263.6,5.11,40.41,10.72,DSYA3_L2,62.03,2.322,242,62.03,2.322,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T09:15:00+00:00,1477,1911,267.7,5.11,40.64,10.9,DSYA3_L2,64.93,2.331,218,64.93,2.331,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T09:30:00+00:00,1478,1910,267.7,5.11,40.87,11.08,DSYA3_L2,65.13,2.336,217,65.13,2.336,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T09:45:00+00:00,1479,1896,266.3,5.13,41.09,11.27,DSYA3_L2,65.1,2.341,216,65.1,2.341,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T10:00:00+00:00,1480,1883,263.2,5.15,41.32,11.45,DSYA3_L2,64.25,2.343,193,64.25,2.343,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T10:15:00+00:00,1481,1893,265.5,5.14,41.54,11.63,DSYA3_L2,63.51,2.346,215,63.51,2.346,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T10:30:00+00:00,1482,1891,263.6,5.14,41.75,11.8,DSYA3_L2,63.78,2.35,216,63.78,2.35,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T10:45:00+00:00,1483,1903,265.1,5.12,41.96,11.98,DSYA3_L2,64.37,2.354,216,64.37,2.354,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T11:00:00+00:00,1484,1921,267,5.09,42.16,12.15,DSYA3_L2,65.13,2.359,214,65.13,2.359,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T11:15:00+00:00,1485,1931,267.2,5.07,42.36,12.32,DSYA3_L2,66.33,2.365,196,66.33,2.365,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T11:30:00+00:00,1486,1925,268.1,5.08,42.54,12.48,DSYA3_L2,67.26,2.37,192,67.26,2.37,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T11:45:00+00:00,1487,1916,267.2,5.1,42.72,12.63,DSYA3_L2,66.53,2.372,196,66.53,2.372,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T12:00:00+00:00,1488,1923,269,5.09,42.89,12.78,DSYA3_L2,66,2.374,191,66,2.374,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T12:15:00+00:00,1489,1899,267.2,5.13,43.05,12.91,DSYA3_L2,66.19,2.377,189,66.19,2.377,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T12:30:00+00:00,1490,1870,264.9,5.18,43.19,13.04,DSYA3_L2,64.68,2.377,190,64.68,2.377,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T12:45:00+00:00,1491,1843,261.6,5.22,43.32,13.16,DSYA3_L2,63.03,2.377,190,63.03,2.377,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T13:00:00+00:00,1492,1810,256.2,5.27,43.45,13.27,DSYA3_L2,61.16,2.377,188,61.16,2.377,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T13:15:00+00:00,1493,1824,256.7,5.25,43.55,13.37,DSYA3_L2,59,2.376,194,59,2.376,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T13:30:00+00:00,1494,1833,256.9,5.23,43.65,13.45,DSYA3_L2,59.79,2.379,212,59.79,2.379,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T13:45:00+00:00,1495,1850,259,5.2,43.73,13.53,DSYA3_L2,60.75,2.382,213,60.75,2.382,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T14:00:00+00:00,1496,1855,258.7,5.19,43.8,13.59,DSYA3_L2,61.92,2.386,211,61.92,2.386,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T14:15:00+00:00,1497,1873,259.7,5.16,43.85,13.64,DSYA3_L2,62.15,2.389,213,62.15,2.389,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T14:30:00+00:00,1498,1889,263.1,5.14,43.88,13.67,DSYA3_L2,63.77,2.393,213,63.77,2.393,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T14:45:00+00:00,1499,1909,264.3,5.11,43.91,13.69,DSYA3_L2,64.95,2.398,213,64.95,2.398,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T15:00:00+00:00,1500,1922,269.9,5.09,43.91,13.7,DSYA3_L2,66.56,2.403,212,66.56,2.403,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T15:15:00+00:00,1501,1915,270,5.11,43.91,13.69,DSYA3_L2,66.92,2.406,212,66.92,2.406,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T15:30:00+00:00,1502,1919,271.5,5.1,43.88,13.67,DSYA3_L2,66.39,2.408,212,66.39,2.408,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T15:45:00+00:00,1503,1903,269.8,5.13,43.85,13.64,DSYA3_L2,66.33,2.41,216,66.33,2.41,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T16:00:00+00:00,1504,1912,273.9,5.12,43.8,13.59,DSYA3_L2,65.63,2.411,215,65.63,2.411,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T16:15:00+00:00,1505,1898,271.9,5.14,43.73,13.53,DSYA3_L2,65.4,2.412,215,65.4,2.412,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T16:30:00+00:00,1506,1880,271.1,5.17,43.65,13.45,DSYA3_L2,64.81,2.413,233,64.81,2.413,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T16:45:00+00:00,1507,1883,272.7,5.17,43.55,13.37,DSYA3_L2,63.44,2.413,234,63.44,2.413,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T17:00:00+00:00,1508,1894,275.5,5.15,43.45,13.27,DSYA3_L2,63.66,2.415,232,63.66,2.415,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T17:15:00+00:00,1509,1867,272.9,5.2,43.32,13.16,DSYA3_L2,64.51,2.419,210,64.51,2.419,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T17:30:00+00:00,1510,1836,268.5,5.24,43.19,13.04,DSYA3_L2,62.6,2.418,210,62.6,2.418,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T17:45:00+00:00,1511,1800,264.2,5.3,43.05,12.91,DSYA3_L2,61.1,2.417,209,61.1,2.417,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T18:00:00+00:00,1512,1767,262.3,5.36,42.89,12.78,DSYA3_L2,58.5,2.416,209,58.5,2.416,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T18:15:00+00:00,1513,1741,257.8,5.4,42.72,12.63,DSYA3_L2,56.43,2.414,213,56.43,2.414,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T18:30:00+00:00,1514,1709,254.4,5.45,42.54,12.48,DSYA3_L2,55.18,2.415,209,55.18,2.415,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T18:45:00+00:00,1515,1679,249.6,5.49,42.36,12.32,DSYA3_L2,52.91,2.413,232,52.91,2.413,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T19:00:00+00:00,1516,1658,249.7,5.53,42.16,12.15,DSYA3_L2,51.14,2.413,212,51.14,2.413,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
2026-07-21T19:15:00+00:00,1517,1655,246,5.53,41.96,11.98,DSYA3_L2,49.99,2.413,232,49.99,2.413,0,,0,70,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM;ALM-TTL-14D;ALM-PANEL-TEMP
