ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,pd_pps,risk_score,risk_mode,alarms
2026-07-08T20:45:00+00:00,275,2296,302.8,4.49,39.84,10.28,DSYA3_L1,79.66,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T21:00:00+00:00,276,2257,298.6,4.55,39.61,10.11,DSYA3_L1,77,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T21:15:00+00:00,277,2162,291.4,4.7,39.38,9.93,DSYA3_L1,74.59,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T21:30:00+00:00,278,2083,283,4.83,39.15,9.76,DSYA3_L1,70.79,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T21:45:00+00:00,279,1991,273.4,4.98,38.92,9.59,DSYA3_L1,66.67,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T22:00:00+00:00,280,1910,266.1,5.11,38.7,9.43,DSYA3_L1,61.84,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T22:15:00+00:00,281,1773,252.4,5.33,38.48,9.27,DSYA7_L1,57.15,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF
2026-07-08T22:30:00+00:00,282,1650,242.3,5.53,38.26,9.11,DSYA3_L1,51.84,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF
2026-07-08T22:45:00+00:00,283,1523,228.6,5.74,38.05,8.96,DSYA7_L1,46.04,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF
2026-07-08T23:00:00+00:00,284,1387,213.3,5.96,37.84,8.82,DSYA3_L1,40.48,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF
2026-07-08T23:15:00+00:00,285,1255,196,6.17,37.65,8.68,DSYA7_L1,35.19,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-08T23:30:00+00:00,286,1128,180.8,6.38,37.46,8.55,DSYA3_L1,29.69,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-08T23:45:00+00:00,287,998,163.8,6.59,37.28,8.42,DSYA7_L1,24.8,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T00:00:00+00:00,288,868,144,6.8,37.2,8.37,DSYA3_L1,20.39,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T00:15:00+00:00,289,851.3,141.6,6.82,37.05,8.26,DSYA3_L1,16.42,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T00:30:00+00:00,290,836.1,139.4,6.85,36.9,8.16,DSYA3_L1,13.8,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T00:45:00+00:00,291,813.3,136.1,6.89,36.76,8.07,DSYA7_L1,11.9,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T01:00:00+00:00,292,789.1,132.4,6.92,36.64,7.99,DSYA3_L1,11.02,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T01:15:00+00:00,293,773.4,130.4,6.95,36.53,7.92,DSYA3_L1,10.26,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T01:30:00+00:00,294,761.6,128.8,6.97,36.44,7.85,DSYA3_L1,9.21,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T01:45:00+00:00,295,742.1,125.8,7,36.36,7.8,DSYA7_L1,9.03,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T02:00:00+00:00,296,730.7,124.7,7.02,36.29,7.76,DSYA3_L1,8.74,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T02:15:00+00:00,297,726.4,123.7,7.03,36.24,7.72,DSYA7_L1,8.16,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T02:30:00+00:00,298,717.7,122.5,7.04,36.2,7.7,DSYA3_L1,7.76,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T02:45:00+00:00,299,709.3,121.4,7.06,36.18,7.68,DSYA3_L1,7.31,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T03:00:00+00:00,300,711.5,121.2,7.05,36.17,7.68,DSYA3_L1,7.36,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T03:15:00+00:00,301,711.8,120.8,7.05,36.18,7.68,DSYA3_L1,7.2,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T03:30:00+00:00,302,712.7,121.3,7.05,36.2,7.7,DSYA4_L1,6.95,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T03:45:00+00:00,303,710.4,120.8,7.05,36.24,7.72,DSYA4_L1,7.06,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T04:00:00+00:00,304,711.3,121.5,7.05,36.29,7.76,DSYA4_L1,7.18,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T04:15:00+00:00,305,725.4,123.3,7.03,36.36,7.8,DSYA4_L1,7.19,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T04:30:00+00:00,306,744.1,126.2,7,36.44,7.85,DSYA4_L1,7.29,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T04:45:00+00:00,307,759.9,129,6.97,36.53,7.92,DSYA4_L1,7.62,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T05:00:00+00:00,308,775,131.7,6.95,36.64,7.99,DSYA4_L1,8.3,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T05:15:00+00:00,309,834.6,140.3,6.85,36.76,8.07,DSYA4_L1,8.25,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T05:30:00+00:00,310,892.8,149.5,6.76,36.9,8.16,DSYA4_L1,9.18,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T05:45:00+00:00,311,956.2,158.7,6.66,37.05,8.26,DSYA4_L1,10.49,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T06:00:00+00:00,312,1008,165.7,6.58,37.2,8.37,DSYA4_L1,12.26,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T06:15:00+00:00,313,1180,188.5,6.3,37.37,8.49,DSYA4_L1,13.62,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T06:30:00+00:00,314,1351,209.3,6.02,37.55,8.61,DSYA4_L1,17.97,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T06:45:00+00:00,315,1525,231,5.74,37.74,8.74,DSYA4_L1,23.65,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T07:00:00+00:00,316,1683,250.2,5.49,37.94,8.88,DSYA4_L1,29.68,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T07:15:00+00:00,317,1855,267,5.21,38.14,9.02,DSYA4_L1,37.07,1.002,,,,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T07:30:00+00:00,318,2039,284,4.91,38.35,9.18,DSYA4_L1,45.17,1.002,,,,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T07:45:00+00:00,319,2206,299.1,4.64,38.57,9.33,DSYA4_L1,55.03,1.002,,,,0,0,0,HYP-NORMAL,ALM-THR-TERM-WARN;ALM-PANEL-TEMP
2026-07-09T08:00:00+00:00,320,2388,312.8,4.34,38.79,9.49,DSYA4_L1,65.07,1.002,,,,0,0,50,HYP-OVERLOAD,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T08:15:00+00:00,321,2453,320.3,4.24,39.01,9.66,DSYA4_L1,76.18,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T08:30:00+00:00,322,2486,320.8,4.2,39.24,9.83,DSYA4_L1,82.03,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T08:45:00+00:00,323,2526,322.2,4.2,39.47,10,DSYA4_L1,85.3,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T09:00:00+00:00,324,2595,331.3,4.2,39.7,10.17,DSYA4_L1,88.21,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T09:15:00+00:00,325,2594,331.8,4.2,39.93,10.35,DSYA4_L1,92.58,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T09:30:00+00:00,326,2572,332,4.2,40.16,10.53,DSYA4_L1,94.29,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T09:45:00+00:00,327,2565,332.8,4.2,40.39,10.71,DSYA4_L1,92.79,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T10:00:00+00:00,328,2564,332.2,4.2,40.62,10.88,DSYA4_L1,92.25,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T10:15:00+00:00,329,2592,340.5,4.2,40.84,11.06,DSYA4_L1,91.83,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T10:30:00+00:00,330,2608,345.1,4.2,41.06,11.23,DSYA4_L1,93.26,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T10:45:00+00:00,331,2615,345.1,4.2,41.27,11.41,DSYA4_L1,94.75,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T11:00:00+00:00,332,2638,347.3,4.2,41.47,11.57,DSYA4_L1,95.43,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T11:15:00+00:00,333,2616,343.1,4.2,41.67,11.73,DSYA4_L1,97.09,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T11:30:00+00:00,334,2610,344.9,4.2,41.86,11.89,DSYA4_L1,95.75,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T11:45:00+00:00,335,2627,350.1,4.2,42.03,12.04,DSYA4_L1,95.83,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T12:00:00+00:00,336,2621,346.1,4.2,42.2,12.18,DSYA4_L1,96.39,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T12:15:00+00:00,337,2586,345.4,4.2,42.36,12.32,DSYA4_L1,95.87,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T12:30:00+00:00,338,2551,341.7,4.2,42.51,12.45,DSYA3_L1,94.29,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T12:45:00+00:00,339,2502,332.7,4.2,42.64,12.56,DSYA3_L1,92.73,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T13:00:00+00:00,340,2466,328.9,4.23,42.77,12.67,DSYA3_L1,90.21,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T13:15:00+00:00,341,2484,327.7,4.2,42.87,12.76,DSYA3_L1,87.96,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T13:30:00+00:00,342,2523,332.5,4.2,42.97,12.85,DSYA7_L1,86.74,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T13:45:00+00:00,343,2535,331.7,4.2,43.05,12.92,DSYA4_L1,87.94,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T14:00:00+00:00,344,2568,339.5,4.2,43.12,12.98,DSYA4_L1,89.36,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T14:15:00+00:00,345,2607,344.7,4.2,43.17,13.03,DSYA4_L1,91.88,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T14:30:00+00:00,346,2627,347.4,4.2,43.21,13.06,DSYA4_L1,94.27,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T14:45:00+00:00,347,2660,355.5,4.2,43.23,13.08,DSYA4_L1,96.03,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T15:00:00+00:00,348,2689,361.7,4.2,43.24,13.09,DSYA4_L1,97.9,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T15:15:00+00:00,349,2668,358.6,4.2,43.23,13.08,DSYA4_L1,100.4,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T15:30:00+00:00,350,2656,352.9,4.2,43.21,13.06,DSYA4_L1,100.1,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T15:45:00+00:00,351,2674,357.5,4.2,43.17,13.03,DSYA4_L1,98.95,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T16:00:00+00:00,352,2659,356.2,4.2,43.12,12.98,DSYA4_L1,100.3,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T16:15:00+00:00,353,2646,353.6,4.2,43.05,12.92,DSYA4_L1,98.94,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T16:30:00+00:00,354,2627,352.2,4.2,42.97,12.85,DSYA4_L1,98.2,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T16:45:00+00:00,355,2626,352.7,4.2,42.87,12.76,DSYA3_L1,97.17,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T17:00:00+00:00,356,2617,352.9,4.2,42.77,12.67,DSYA4_L1,96.58,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T17:15:00+00:00,357,2590,348.6,4.2,42.64,12.56,DSYA4_L1,95.88,1.001,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T17:30:00+00:00,358,2561,347.8,4.2,42.51,12.45,DSYA3_L1,94.36,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T17:45:00+00:00,359,2526,344.5,4.2,42.36,12.32,DSYA3_L1,93.37,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T18:00:00+00:00,360,2490,337.7,4.2,42.2,12.18,DSYA3_L1,91.57,1.001,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T18:15:00+00:00,361,2469,336.4,4.24,42.03,12.04,DSYA3_L1,88.95,1.001,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T18:30:00+00:00,362,2436,333.6,4.29,41.86,11.89,DSYA3_L1,87.55,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T18:45:00+00:00,363,2402,327.1,4.34,41.67,11.73,DSYA3_L1,85.4,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T19:00:00+00:00,364,2361,324.3,4.41,41.47,11.57,DSYA3_L1,83.27,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T19:15:00+00:00,365,2387,323.9,4.36,41.27,11.41,DSYA7_L1,80.88,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T19:30:00+00:00,366,2413,325.3,4.32,41.06,11.23,DSYA3_L1,80.28,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T19:45:00+00:00,367,2416,325.6,4.31,40.84,11.06,DSYA4_L1,80.82,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T20:00:00+00:00,368,2450,331,4.26,40.62,10.88,DSYA4_L1,81.46,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T20:15:00+00:00,369,2436,331,4.29,40.39,10.71,DSYA4_L1,83.27,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T20:30:00+00:00,370,2403,330.4,4.34,40.16,10.53,DSYA4_L1,83.29,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T20:45:00+00:00,371,2364,324.2,4.4,39.93,10.35,DSYA3_L1,81.48,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T21:00:00+00:00,372,2332,322,4.45,39.7,10.17,DSYA3_L1,80.11,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-09T21:15:00+00:00,373,2238,314.1,4.61,39.47,10,DSYA3_L1,78.36,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T21:30:00+00:00,374,2160,306,4.73,39.24,9.83,DSYA3_L1,74.88,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T21:45:00+00:00,375,2092,300.8,4.84,39.01,9.66,DSYA3_L1,70.4,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T22:00:00+00:00,376,2004,290.5,4.98,38.79,9.49,DSYA3_L1,66.52,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T22:15:00+00:00,377,1859,276.8,5.22,38.57,9.33,DSYA7_L1,62,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T22:30:00+00:00,378,1715,260.7,5.45,38.35,9.18,DSYA3_L1,56.42,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF
2026-07-09T22:45:00+00:00,379,1574,245.9,5.68,38.14,9.02,DSYA3_L1,50.15,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF
2026-07-09T23:00:00+00:00,380,1433,230.1,5.91,37.94,8.88,DSYA3_L1,43.83,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF
2026-07-09T23:15:00+00:00,381,1297,211.5,6.12,37.74,8.74,DSYA3_L1,37.48,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF
2026-07-09T23:30:00+00:00,382,1172,193.4,6.32,37.55,8.61,DSYA3_L1,32.18,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-09T23:45:00+00:00,383,1037,174.5,6.54,37.37,8.49,DSYA3_L1,26.46,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T00:00:00+00:00,384,901.3,153.7,6.75,37.29,8.43,DSYA7_L1,21.9,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T00:15:00+00:00,385,880.7,150,6.79,37.13,8.32,DSYA3_L1,17.62,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T00:30:00+00:00,386,861.2,147,6.82,36.99,8.22,DSYA7_L1,15.01,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T00:45:00+00:00,387,837.9,142.9,6.85,36.85,8.13,DSYA3_L1,12.97,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T01:00:00+00:00,388,822.6,141.4,6.88,36.73,8.05,DSYA7_L1,11.43,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T01:15:00+00:00,389,807.2,139.2,6.9,36.62,7.98,DSYA3_L1,10.74,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T01:30:00+00:00,390,791.6,137.2,6.93,36.53,7.91,DSYA7_L1,9.96,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T01:45:00+00:00,391,775,135.3,6.96,36.44,7.86,DSYA3_L1,9.49,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T02:00:00+00:00,392,764.8,133.5,6.97,36.38,7.82,DSYA7_L1,9.02,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T02:15:00+00:00,393,761.4,132.6,6.98,36.32,7.78,DSYA3_L1,8.79,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T02:30:00+00:00,394,758.5,132.5,6.98,36.29,7.76,DSYA7_L1,8.65,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T02:45:00+00:00,395,756.3,131.8,6.99,36.26,7.74,DSYA3_L1,8.41,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T03:00:00+00:00,396,750.8,130.4,6.99,36.26,7.74,DSYA4_L1,8.09,1.002,,,,0,0,0,HYP-NORMAL,
