ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,pd_pps,risk_score,risk_mode,alarms
2026-07-08T22:30:00+00:00,282,1223,536.1,21.78,38.26,9.11,DSYA3_L1,28.5,1.002,,3.53,0.9591,0,0,0,HYP-NORMAL,
2026-07-08T22:45:00+00:00,283,1128,506.3,22.32,38.05,8.96,DSYA7_L1,25.3,1.002,,3.27,0.9595,0,0,0,HYP-NORMAL,
2026-07-08T23:00:00+00:00,284,1027,472.2,22.89,37.84,8.82,DSYA3_L1,22.24,1.002,,2.87,0.9596,0,0,0,HYP-NORMAL,
2026-07-08T23:15:00+00:00,285,929.5,437.2,23.44,37.65,8.68,DSYA7_L1,19.48,1.002,,2.4,0.9593,0,0,0,HYP-NORMAL,
2026-07-08T23:30:00+00:00,286,835.8,401.6,23.98,37.46,8.55,DSYA3_L1,16.34,1.002,,2.45,0.9603,0,0,0,HYP-NORMAL,
2026-07-08T23:45:00+00:00,287,739.3,362.9,24.53,37.28,8.42,DSYA7_L1,13.64,1.002,,1.98,0.9604,0,0,0,HYP-NORMAL,
2026-07-09T00:00:00+00:00,288,642.9,322.4,25.06,37.2,8.37,DSYA3_L1,11.23,1.002,,1.64,0.9606,0,0,0,HYP-NORMAL,
2026-07-09T00:15:00+00:00,289,630.6,317,25.13,37.05,8.26,DSYA3_L1,9.06,1.002,,1.38,0.9608,0,0,0,HYP-NORMAL,
2026-07-09T00:30:00+00:00,290,619.3,312.2,25.2,36.9,8.16,DSYA3_L1,7.58,1.002,,1.35,0.9611,0,0,0,HYP-NORMAL,
2026-07-09T00:45:00+00:00,291,602.4,304.7,25.29,36.76,8.07,DSYA7_L1,6.43,1.002,,1.22,0.9612,0,0,0,HYP-NORMAL,
2026-07-09T01:00:00+00:00,292,584.5,296.8,25.39,36.64,7.99,DSYA3_L1,6.09,1.002,,1.01,0.9612,0,0,0,HYP-NORMAL,
2026-07-09T01:15:00+00:00,293,572.9,291.6,25.46,36.53,7.92,DSYA3_L1,5.75,1.002,,1.4,0.9618,0,0,0,HYP-NORMAL,
2026-07-09T01:30:00+00:00,294,564.1,287.7,25.51,36.44,7.85,DSYA3_L1,5.01,1.002,,1.14,0.9619,0,0,0,HYP-NORMAL,
2026-07-09T01:45:00+00:00,295,549.7,281.2,25.59,36.36,7.8,DSYA7_L1,5.07,1.002,,1.1,0.9621,0,0,0,HYP-NORMAL,
2026-07-09T02:00:00+00:00,296,541.3,277.3,25.64,36.29,7.76,DSYA3_L1,4.98,1.002,,0.35,0.9614,0,0,0,HYP-NORMAL,
2026-07-09T02:15:00+00:00,297,538.1,275.9,25.66,36.24,7.72,DSYA7_L1,4.58,1.002,,0.75,0.9615,0,0,0,HYP-NORMAL,
2026-07-09T02:30:00+00:00,298,531.6,273,25.7,36.2,7.7,DSYA3_L1,4.29,1.002,,0.86,0.9616,0,0,0,HYP-NORMAL,
2026-07-09T02:45:00+00:00,299,525.4,270,25.73,36.18,7.68,DSYA7_L1,3.95,1.002,,0.62,0.9613,0,0,0,HYP-NORMAL,
2026-07-09T03:00:00+00:00,300,527.1,270.9,25.72,36.17,7.68,DSYA3_L1,4.07,1.002,,0.87,0.9615,0,0,0,HYP-NORMAL,
2026-07-09T03:15:00+00:00,301,527.3,271.1,25.72,36.18,7.68,DSYA1_L1,4.08,1.002,,0.85,0.9616,0,0,0,HYP-NORMAL,
2026-07-09T03:30:00+00:00,302,528,271.4,25.72,36.2,7.7,DSYA2_L1,3.75,1.002,,0.74,0.9615,0,0,0,HYP-NORMAL,
2026-07-09T03:45:00+00:00,303,526.2,270.5,25.72,36.24,7.72,DSYA1_L1,3.97,1.002,,0.54,0.9612,0,0,0,HYP-NORMAL,
2026-07-09T04:00:00+00:00,304,526.9,270.8,25.72,36.29,7.76,DSYA4_L1,3.99,1.002,,1.01,0.9616,0,0,0,HYP-NORMAL,
2026-07-09T04:15:00+00:00,305,537.3,275.6,25.66,36.36,7.8,DSYA4_L1,4,1.002,,0.96,0.9618,0,0,0,HYP-NORMAL,
2026-07-09T04:30:00+00:00,306,551.2,281.8,25.58,36.44,7.85,DSYA4_L1,4,1.002,,0.57,0.9614,0,0,0,HYP-NORMAL,
2026-07-09T04:45:00+00:00,307,562.9,287.1,25.52,36.53,7.92,DSYA3_L1,4.25,1.002,,0.97,0.9617,0,0,0,HYP-NORMAL,
2026-07-09T05:00:00+00:00,308,574.1,292,25.46,36.64,7.99,DSYA4_L1,4.71,1.002,,0.44,0.961,0,0,0,HYP-NORMAL,
2026-07-09T05:15:00+00:00,309,618.2,311.5,25.21,36.76,8.07,DSYA4_L1,4.51,1.002,,0.58,0.9608,0,0,0,HYP-NORMAL,
2026-07-09T05:30:00+00:00,310,661.3,330.1,24.97,36.9,8.16,DSYA4_L1,4.95,1.002,,0.77,0.9606,0,0,0,HYP-NORMAL,
2026-07-09T05:45:00+00:00,311,708.3,349.9,24.7,37.05,8.26,DSYA4_L1,5.66,1.002,,1.01,0.9606,0,0,0,HYP-NORMAL,
2026-07-09T06:00:00+00:00,312,746.3,365.7,24.49,37.2,8.37,DSYA4_L1,6.73,1.002,,1.1,0.9604,0,0,0,HYP-NORMAL,
2026-07-09T06:15:00+00:00,313,874.2,416.2,23.76,37.37,8.49,DSYA4_L1,7.43,1.002,,1.13,0.96,0,0,0,HYP-NORMAL,
2026-07-09T06:30:00+00:00,314,1001,462.9,23.05,37.55,8.61,DSYA4_L1,9.83,1.002,,1.4,0.9594,0,0,0,HYP-NORMAL,
2026-07-09T06:45:00+00:00,315,1129,506.7,22.32,37.74,8.74,DSYA4_L1,12.99,1.002,,1.97,0.9595,0,0,0,HYP-NORMAL,
2026-07-09T07:00:00+00:00,316,1246,543.7,21.67,37.94,8.88,DSYA4_L1,16.02,1.002,,2.41,0.9593,0,0,0,HYP-NORMAL,
2026-07-09T07:15:00+00:00,317,1374,580.5,20.94,38.14,9.02,DSYA4_L1,20.26,1.002,,2.88,0.9594,0,0,0,HYP-NORMAL,
2026-07-09T07:30:00+00:00,318,1510,615.8,20.17,38.35,9.18,DSYA4_L1,24.69,1.002,,3.3,0.9594,0,0,0,HYP-NORMAL,
2026-07-09T07:45:00+00:00,319,1634,644.6,19.47,38.57,9.33,DSYA4_L1,30.25,1.002,,3.71,0.9592,0,0,0,HYP-NORMAL,
2026-07-09T08:00:00+00:00,320,1769,672,18.7,38.79,9.49,DSYA4_L1,35.85,1.002,,4.15,0.9594,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T08:15:00+00:00,321,1817,681.1,18.43,39.01,9.66,DSYA4_L1,41.9,1.002,,4.21,0.9571,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T08:30:00+00:00,322,1842,685.4,18.29,39.24,9.83,DSYA4_L1,44.99,1.002,,4.71,0.9578,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T08:45:00+00:00,323,1871,689.7,18.1,39.47,10,DSYA4_L1,46.79,1.002,,5.09,0.9599,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T09:00:00+00:00,324,1922,698.2,17.82,39.7,10.17,DSYA4_L1,48.38,1.002,,5.17,0.9614,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T09:15:00+00:00,325,1922,698.1,17.82,39.93,10.35,DSYA4_L1,50.75,1.002,,4.94,0.9598,0,0,0,HYP-NORMAL,ALM-THR-TERM-WARN;ALM-PANEL-TEMP
2026-07-09T09:30:00+00:00,326,1905,696,17.93,40.16,10.53,DSYA4_L1,51.98,1.002,,4.86,0.9584,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T09:45:00+00:00,327,1900,695.3,17.96,40.39,10.71,DSYA4_L1,50.91,1.002,,4.91,0.9579,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T10:00:00+00:00,328,1900,695.1,17.96,40.62,10.88,DSYA4_L1,50.64,1.002,,5.13,0.959,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T10:15:00+00:00,329,1920,699.6,17.87,40.84,11.06,DSYA4_L1,50.3,1.002,,5.55,0.9629,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T10:30:00+00:00,330,1932,701.9,17.81,41.06,11.23,DSYA4_L1,51.07,1.002,,5.11,0.9615,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T10:45:00+00:00,331,1937,702.5,17.78,41.27,11.41,DSYA4_L1,52,1.002,,5.11,0.9614,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T11:00:00+00:00,332,1954,705.1,17.68,41.47,11.57,DSYA4_L1,52.38,1.002,,5.05,0.9607,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T11:15:00+00:00,333,1938,702.4,17.77,41.67,11.73,DSYA4_L1,53.38,1.002,,5.16,0.9608,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T11:30:00+00:00,334,1934,702.1,17.8,41.86,11.89,DSYA4_L1,52.43,1.002,,5.01,0.9598,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T11:45:00+00:00,335,1946,704.4,17.74,42.03,12.04,DSYA4_L1,52.75,1.002,,5.07,0.9596,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T12:00:00+00:00,336,1942,703.1,17.75,42.2,12.18,DSYA4_L1,52.97,1.002,,4.99,0.9586,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T12:15:00+00:00,337,1915,699.9,17.92,42.36,12.32,DSYA4_L1,52.5,1.002,,4.98,0.9578,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T12:30:00+00:00,338,1890,695.8,18.07,42.51,12.45,DSYA3_L1,51.78,1.002,,5.06,0.9578,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T12:45:00+00:00,339,1853,688.9,18.26,42.64,12.56,DSYA3_L1,50.94,1.002,,5.11,0.9583,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T13:00:00+00:00,340,1827,684.2,18.41,42.77,12.67,DSYA3_L1,49.48,1.002,,4.98,0.9582,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T13:15:00+00:00,341,1840,686.3,18.33,42.87,12.76,DSYA3_L1,48.31,1.002,,4.88,0.958,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T13:30:00+00:00,342,1869,691.2,18.16,42.97,12.85,DSYA4_L1,47.73,1.002,,4.78,0.9573,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T13:45:00+00:00,343,1878,692.3,18.1,43.05,12.92,DSYA4_L1,48.09,1.002,,5.02,0.958,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T14:00:00+00:00,344,1902,697.1,17.98,43.12,12.98,DSYA4_L1,48.97,1.002,,5.01,0.958,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T14:15:00+00:00,345,1931,701.6,17.81,43.17,13.03,DSYA4_L1,50.57,1.002,,4.89,0.9571,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T14:30:00+00:00,346,1946,704,17.73,43.21,13.06,DSYA4_L1,51.78,1.002,,5.2,0.958,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T14:45:00+00:00,347,1970,708.5,17.61,43.23,13.08,DSYA4_L1,52.75,1.002,,5.4,0.9595,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T15:00:00+00:00,348,1992,712.4,17.5,43.24,13.09,DSYA4_L1,53.6,1.002,,5.3,0.9596,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T15:15:00+00:00,349,1976,709.7,17.58,43.23,13.08,DSYA4_L1,55.14,1.002,,5.45,0.9605,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T15:30:00+00:00,350,1968,707.8,17.62,43.21,13.06,DSYA4_L1,55.05,1.002,,5.2,0.9598,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T15:45:00+00:00,351,1981,710.1,17.55,43.17,13.03,DSYA4_L1,54.31,1.002,,5.12,0.9592,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T16:00:00+00:00,352,1970,708.8,17.62,43.12,12.98,DSYA4_L1,55.26,1.002,,5.33,0.9599,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T16:15:00+00:00,353,1960,706.9,17.67,43.05,12.92,DSYA4_L1,54.23,1.002,,5.46,0.9611,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T16:30:00+00:00,354,1946,704.9,17.75,42.97,12.85,DSYA3_L1,54.03,1.002,,5.27,0.9609,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T16:45:00+00:00,355,1945,705.1,17.76,42.87,12.76,DSYA3_L1,53.42,1.001,,5.42,0.9621,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T17:00:00+00:00,356,1938,704.1,17.8,42.77,12.67,DSYA4_L1,53,1.002,,5.45,0.9632,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T17:15:00+00:00,357,1918,700.7,17.91,42.64,12.56,DSYA4_L1,52.57,1.001,,5.28,0.9632,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T17:30:00+00:00,358,1897,697.8,18.04,42.51,12.45,DSYA7_L1,51.74,1.001,,5.03,0.9623,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T17:45:00+00:00,359,1871,693.7,18.2,42.36,12.32,DSYA3_L1,51.31,1.001,,4.87,0.9612,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T18:00:00+00:00,360,1845,688.7,18.34,42.2,12.18,DSYA3_L1,50.37,1.001,,4.96,0.9612,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T18:15:00+00:00,361,1829,685.8,18.43,42.03,12.04,DSYA7_L1,48.76,1.001,,4.56,0.9592,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T18:30:00+00:00,362,1804,681.2,18.56,41.86,11.89,DSYA3_L1,48.16,1.001,,5.15,0.9609,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T18:45:00+00:00,363,1779,675.7,18.69,41.67,11.73,DSYA3_L1,46.92,1.002,,4.59,0.959,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T19:00:00+00:00,364,1749,670.1,18.87,41.47,11.57,DSYA3_L1,45.75,1.002,,4.68,0.9589,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T19:15:00+00:00,365,1768,673.5,18.75,41.27,11.41,DSYA7_L1,44.59,1.002,,4.62,0.9587,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T19:30:00+00:00,366,1787,677.1,18.64,41.06,11.23,DSYA3_L1,44.14,1.002,,4.55,0.958,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T19:45:00+00:00,367,1789,677.6,18.63,40.84,11.06,DSYA4_L1,44.31,1.002,,4.69,0.958,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T20:00:00+00:00,368,1815,682.6,18.49,40.62,10.88,DSYA4_L1,44.71,1.002,,4.96,0.9589,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T20:15:00+00:00,369,1804,680.7,18.55,40.39,10.71,DSYA4_L1,45.67,1.002,,5.07,0.9598,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T20:30:00+00:00,370,1780,676.6,18.7,40.16,10.53,DSYA4_L1,45.81,1.002,,5.04,0.9605,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T20:45:00+00:00,371,1751,670.4,18.85,39.93,10.35,DSYA3_L1,44.84,1.002,,4.97,0.961,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-09T21:00:00+00:00,372,1728,666,18.99,39.7,10.17,DSYA3_L1,44.14,1.002,,4.56,0.96,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-09T21:15:00+00:00,373,1658,651.3,19.38,39.47,10,DSYA3_L1,43.16,1.002,,4.53,0.9596,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF
2026-07-09T21:30:00+00:00,374,1600,638.3,19.71,39.24,9.83,DSYA3_L1,41.23,1.002,,4.41,0.9594,0,0,0,HYP-NORMAL,
2026-07-09T21:45:00+00:00,375,1549,626.6,20,39.01,9.66,DSYA3_L1,38.56,1.002,,4.51,0.9603,0,0,0,HYP-NORMAL,
2026-07-09T22:00:00+00:00,376,1484,610.3,20.36,38.79,9.49,DSYA3_L1,36.48,1.002,,3.77,0.9585,0,0,0,HYP-NORMAL,
2026-07-09T22:15:00+00:00,377,1377,581.9,20.97,38.57,9.33,DSYA7_L1,34.05,1.002,,3.79,0.9583,0,0,0,HYP-NORMAL,
2026-07-09T22:30:00+00:00,378,1270,551.3,21.57,38.35,9.18,DSYA3_L1,30.97,1.002,,3.51,0.958,0,0,0,HYP-NORMAL,
2026-07-09T22:45:00+00:00,379,1166,518.8,22.16,38.14,9.02,DSYA7_L1,27.59,1.002,,3.39,0.9583,0,0,0,HYP-NORMAL,
2026-07-09T23:00:00+00:00,380,1061,484,22.75,37.94,8.88,DSYA3_L1,24.11,1.002,,3.13,0.9587,0,0,0,HYP-NORMAL,
2026-07-09T23:15:00+00:00,381,960.9,448.4,23.31,37.74,8.74,DSYA3_L1,20.54,1.002,,2.44,0.9582,0,0,0,HYP-NORMAL,
2026-07-09T23:30:00+00:00,382,868.4,413.9,23.83,37.55,8.61,DSYA3_L1,17.84,1.002,,2.42,0.9587,0,0,0,HYP-NORMAL,
2026-07-09T23:45:00+00:00,383,767.8,374.1,24.39,37.37,8.49,DSYA3_L1,14.45,1.002,,1.98,0.9587,0,0,0,HYP-NORMAL,
2026-07-10T00:00:00+00:00,384,667.6,332.5,24.95,37.29,8.43,DSYA7_L1,12.03,1.002,,1.93,0.9591,0,0,0,HYP-NORMAL,
2026-07-10T00:15:00+00:00,385,652.4,326,25.03,37.13,8.32,DSYA3_L1,9.69,1.002,,1.72,0.9594,0,0,0,HYP-NORMAL,
2026-07-10T00:30:00+00:00,386,637.9,319.8,25.11,36.99,8.22,DSYA7_L1,8.32,1.002,,1.26,0.9593,0,0,0,HYP-NORMAL,
2026-07-10T00:45:00+00:00,387,620.7,312.4,25.21,36.85,8.13,DSYA3_L1,7.11,1.002,,1,0.9592,0,0,0,HYP-NORMAL,
2026-07-10T01:00:00+00:00,388,609.3,307.2,25.27,36.73,8.05,DSYA7_L1,6.17,1.002,,0.95,0.9591,0,0,0,HYP-NORMAL,
2026-07-10T01:15:00+00:00,389,597.9,302.2,25.34,36.62,7.98,DSYA3_L1,5.9,1.002,,1.04,0.9592,0,0,0,HYP-NORMAL,
2026-07-10T01:30:00+00:00,390,586.4,297.2,25.41,36.53,7.91,DSYA7_L1,5.44,1.002,,1.44,0.9596,0,0,0,HYP-NORMAL,
2026-07-10T01:45:00+00:00,391,574.1,291.6,25.48,36.44,7.86,DSYA3_L1,5.2,1.002,,0.97,0.9595,0,0,0,HYP-NORMAL,
2026-07-10T02:00:00+00:00,392,566.5,288.2,25.52,36.38,7.82,DSYA7_L1,4.96,1.002,,0.88,0.9595,0,0,0,HYP-NORMAL,
2026-07-10T02:15:00+00:00,393,564,287.1,25.53,36.32,7.78,DSYA3_L1,4.89,1.002,,1.01,0.9596,0,0,0,HYP-NORMAL,
2026-07-10T02:30:00+00:00,394,561.9,286.1,25.55,36.29,7.76,DSYA7_L1,4.87,1.002,,0.83,0.9596,0,0,0,HYP-NORMAL,
2026-07-10T02:45:00+00:00,395,560.2,285.4,25.55,36.26,7.74,DSYA3_L1,4.7,1.002,,1,0.9597,0,0,0,HYP-NORMAL,
2026-07-10T03:00:00+00:00,396,556.1,283.6,25.57,36.26,7.74,DSYA4_L1,4.47,1.002,,0.75,0.9596,0,0,0,HYP-NORMAL,
2026-07-10T03:15:00+00:00,397,556.6,283.7,25.57,36.26,7.74,DSYA7_L1,4.65,1.002,,0.84,0.9596,0,0,0,HYP-NORMAL,
2026-07-10T03:30:00+00:00,398,559.8,285.1,25.56,36.29,7.76,DSYA3_L1,4.4,1.002,,1.2,0.9599,0,0,0,HYP-NORMAL,
2026-07-10T03:45:00+00:00,399,557.9,284.3,25.57,36.32,7.78,DSYA3_L1,4.5,1.002,,0.61,0.9596,0,0,0,HYP-NORMAL,
2026-07-10T04:00:00+00:00,400,556.8,283.9,25.57,36.38,7.82,DSYA4_L1,4.4,1.002,,1.02,0.9599,0,0,0,HYP-NORMAL,
2026-07-10T04:15:00+00:00,401,567.2,288.6,25.51,36.44,7.86,DSYA3_L1,4.48,1.002,,0.6,0.9596,0,0,0,HYP-NORMAL,
2026-07-10T04:30:00+00:00,402,578.4,293.6,25.45,36.53,7.91,DSYA3_L1,4.43,1.002,,0.95,0.9598,0,0,0,HYP-NORMAL,
2026-07-10T04:45:00+00:00,403,588.6,298,25.39,36.62,7.98,DSYA4_L1,4.85,1.002,,1.09,0.96,0,0,0,HYP-NORMAL,
2026-07-10T05:00:00+00:00,404,604.2,305,25.3,36.73,8.05,DSYA7_L1,4.78,1.002,,0.88,0.9599,0,0,0,HYP-NORMAL,
2026-07-10T05:15:00+00:00,405,649.5,324.7,25.06,36.85,8.13,DSYA4_L1,5.04,1.002,,0.64,0.9595,0,0,0,HYP-NORMAL,
2026-07-10T05:30:00+00:00,406,695,343.9,24.8,36.99,8.22,DSYA4_L1,5.81,1.002,,1.31,0.96,0,0,0,HYP-NORMAL,
2026-07-10T05:45:00+00:00,407,735.8,361,24.57,37.13,8.32,DSYA4_L1,6.6,1.002,,1.18,0.9599,0,0,0,HYP-NORMAL,
2026-07-10T06:00:00+00:00,408,782,379.8,24.31,37.29,8.43,DSYA4_L1,7.26,1.002,,1.06,0.9595,0,0,0,HYP-NORMAL,
2026-07-10T06:15:00+00:00,409,911.8,430.4,23.58,37.46,8.55,DSYA4_L1,8.23,1.002,,1.24,0.9593,0,0,0,HYP-NORMAL,
2026-07-10T06:30:00+00:00,410,1050,480,22.81,37.64,8.67,DSYA4_L1,10.56,1.002,,1.69,0.9592,0,0,0,HYP-NORMAL,
2026-07-10T06:45:00+00:00,411,1180,523.4,22.08,37.83,8.8,DSYA4_L1,14.48,1.002,,1.94,0.9585,0,0,0,HYP-NORMAL,
2026-07-10T07:00:00+00:00,412,1315,564.5,21.33,38.02,8.94,DSYA4_L1,18.31,1.002,,2.57,0.9585,0,0,0,HYP-NORMAL,
2026-07-10T07:15:00+00:00,413,1449,601.6,20.57,38.23,9.09,DSYA4_L1,22.39,1.002,,3.26,0.9592,0,0,0,HYP-NORMAL,
2026-07-10T07:30:00+00:00,414,1579,633.9,19.84,38.44,9.24,DSYA4_L1,28.09,1.002,,3.35,0.9581,0,0,0,HYP-NORMAL,
2026-07-10T07:45:00+00:00,415,1714,663.3,19.07,38.65,9.39,DSYA4_L1,33.01,1.002,,3.95,0.9582,0,0,0,HYP-NORMAL,
2026-07-10T08:00:00+00:00,416,1853,690.5,18.3,38.87,9.56,DSYA4_L1,39.19,1.002,,4.53,0.959,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-10T08:15:00+00:00,417,1894,697,18.06,39.1,9.72,DSYA4_L1,45.84,1.002,,4.93,0.9595,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-10T08:30:00+00:00,418,1939,704.3,17.8,39.33,9.89,DSYA4_L1,49.28,1.002,,5.1,0.96,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-10T08:45:00+00:00,419,1974,709.9,17.6,39.56,10.06,DSYA4_L1,51.38,1.002,,5.03,0.9593,0,0,0,HYP-NORMAL,ALM-THR-TERM-WARN;ALM-PANEL-TEMP
2026-07-10T09:00:00+00:00,420,2026,718.8,17.33,39.79,10.24,DSYA4_L1,54.29,1.002,,4.98,0.9581,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T09:15:00+00:00,421,2003,714.6,17.45,40.02,10.42,DSYA4_L1,56.51,1.002,,5.34,0.9586,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T09:30:00+00:00,422,1988,712.9,17.54,40.25,10.6,DSYA4_L1,56.25,1.002,,5.43,0.9592,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
